transaction_id,sender,receiver,amount,timestamp,account_age_days,transaction_type,fraud_flag,high_amount_flag,new_account_flag,amount_account_age_ratio,transaction_type_encoded
2347,10067,20098,47719.47,2026-01-21 20:46:23.295295,198,IMPS,0,1,0,239.79633165829145,0
2348,10010,20037,18456.57,2026-02-25 15:05:23.295295,523,UPI,0,0,0,35.22246183206107,3
2349,10013,20046,46576.35,2026-01-15 03:37:23.295295,259,UPI,0,1,0,179.1398076923077,3
2350,10034,20011,19442.53,2026-01-17 07:08:23.295295,522,IMPS,0,0,0,37.17500956022944,0
2351,10034,20055,28087.79,2026-01-03 14:10:23.295295,330,RTGS,0,0,0,84.85737160120846,2
2352,10047,20019,29785.33,2026-02-16 12:09:23.295295,761,RTGS,0,0,0,39.0883595800525,2
2353,10002,20047,47902.35,2026-02-11 10:30:23.295295,507,UPI,0,1,0,94.29596456692913,3
2354,10007,20010,12299.11,2026-02-16 15:16:23.295295,675,RTGS,0,0,0,18.193949704142014,2
2355,10024,20063,43881.03,2026-02-10 19:31:23.295295,602,NEFT,0,1,0,72.77119402985075,1
2356,10014,20021,48665.51,2026-02-05 00:21:23.295295,438,UPI,0,1,0,110.85537585421413,3
2357,10096,20099,48857.46,2026-01-12 14:19:23.295295,609,UPI,0,1,0,80.09419672131148,3
2358,10044,20020,8188.35,2026-02-07 23:41:23.295295,653,IMPS,0,0,0,12.520412844036699,0
2359,10054,20035,18360.53,2026-02-03 09:56:23.295295,546,RTGS,0,0,0,33.56586837294333,2
2360,10049,20064,35725.63,2026-02-28 18:00:23.295295,716,IMPS,0,1,0,49.82654114365411,0
2361,10000,20077,20580.63,2026-01-04 20:17:23.295295,662,NEFT,0,0,0,31.041674208144798,1
2362,10096,20053,2889.35,2026-01-05 03:08:23.295295,760,IMPS,0,0,0,3.7967805519053877,0
2363,10065,20095,6701.13,2026-01-08 14:04:23.295295,426,NEFT,0,0,0,15.69351288056206,1
2364,10016,20043,49405.04,2026-01-05 14:02:23.295295,797,RTGS,0,1,0,61.91107769423559,2
2365,10081,20008,35455.38,2026-03-02 06:59:23.295295,797,IMPS,0,1,0,44.4303007518797,0
2366,10026,20020,27658.2,2026-01-06 08:27:23.295295,30,NEFT,0,0,0,892.2,1
2367,10040,20009,45087.62,2026-02-27 10:22:23.295295,239,RTGS,0,1,0,187.86508333333333,2
2368,10018,20030,45760.59,2025-12-29 04:16:23.295295,162,RTGS,0,1,0,280.7398159509202,2
2369,10002,20067,31799.25,2026-02-16 10:08:23.295295,301,UPI,0,1,0,105.2955298013245,3
2370,10085,20000,24108.55,2026-01-13 13:59:23.295295,727,NEFT,0,0,0,33.11614010989011,1
2371,10010,20006,44047.18,2026-02-27 15:53:23.295295,736,UPI,0,1,0,59.765508819538674,3
2372,10030,20064,8286.43,2026-01-24 11:17:23.295295,219,UPI,0,0,0,37.66559090909091,3
2373,10006,20061,47006.23,2025-12-25 13:34:23.295295,246,RTGS,0,1,0,190.30862348178138,2
2374,10049,20059,17786.47,2026-02-27 18:46:23.295295,285,RTGS,0,0,0,62.19045454545455,2
2375,10060,20025,47274.82,2026-01-27 16:50:23.295295,408,UPI,0,1,0,115.58635696821516,3
2376,10014,20100,10657.82,2025-12-30 19:29:23.295295,798,RTGS,0,0,0,13.338948685857321,2
2377,10088,20046,36597.04,2026-02-14 08:50:23.295295,371,NEFT,0,1,0,98.37913978494623,1
2378,10069,20037,43010.55,2026-02-14 22:41:23.295295,69,NEFT,0,1,0,614.4364285714286,1
2379,10038,20019,22478.7,2026-01-01 10:45:23.295295,932,RTGS,0,0,0,24.09292604501608,2
2380,10030,20026,48861.52,2026-01-12 21:03:23.295295,378,UPI,0,1,0,128.92221635883905,3
2381,10079,20030,31400.62,2026-03-01 16:05:23.295295,909,IMPS,0,1,0,34.50617582417582,0
2382,10010,20098,33591.43,2026-01-21 14:03:23.295295,387,IMPS,0,1,0,86.57585051546391,0
2383,10016,20076,28983.74,2026-02-16 03:27:23.295295,570,NEFT,0,0,0,50.75961471103328,1
2384,10059,20045,43943.39,2026-03-01 01:38:23.295295,417,NEFT,0,1,0,105.12772727272727,1
2385,10057,20087,40808.6,2026-02-17 18:59:23.295295,306,IMPS,0,1,0,132.92703583061888,0
2386,10030,20090,14157.06,2026-01-18 12:43:23.295295,650,NEFT,0,0,0,21.74663594470046,1
2387,10064,20043,8782.92,2026-01-15 17:34:23.295295,64,NEFT,0,0,0,135.12184615384615,1
2388,10013,20028,44164.43,2026-01-12 03:10:23.295295,584,RTGS,0,1,0,75.49475213675214,2
2389,10066,20092,39621.97,2026-01-15 11:57:23.295295,583,UPI,0,1,0,67.84583904109589,3
2390,10027,20082,49844.61,2026-03-01 11:53:23.295295,980,NEFT,0,1,0,50.81,1
2391,10036,20067,16732.19,2026-01-02 15:51:23.295295,632,RTGS,0,0,0,26.433159557661924,2
2392,10009,20061,31556.54,2026-01-25 02:11:23.295295,811,RTGS,0,1,0,38.86273399014778,2
2393,10034,20052,29897.78,2026-01-24 09:58:23.295295,404,NEFT,0,0,0,73.82167901234568,1
2394,10060,20054,40946.1,2025-12-28 23:29:23.295295,729,IMPS,0,1,0,56.09054794520548,0
2395,10091,20096,27653.71,2026-01-19 16:51:23.295295,736,IMPS,1,0,0,37.52199457259159,0
2396,10007,20094,49590.73,2026-01-18 10:28:23.295295,851,RTGS,0,1,0,58.20508215962442,2
2397,10051,20082,28131.87,2026-02-12 05:20:23.295295,323,IMPS,0,0,0,86.82675925925926,0
2398,10000,20067,41669.67,2026-02-25 12:10:23.295295,17,NEFT,1,1,1,2314.9816666666666,1
2399,10019,20076,46584.23,2026-02-02 11:25:23.295295,969,IMPS,0,1,0,48.0249793814433,0
2400,10062,20049,44515.83,2026-02-11 15:31:23.295295,750,IMPS,0,1,0,59.27540612516645,0
2401,10059,20075,41705.33,2026-02-05 23:22:23.295295,417,NEFT,0,1,0,99.77351674641149,1
2402,10075,20059,8030.83,2026-02-12 18:36:23.295295,284,IMPS,0,0,0,28.178350877192983,0
2403,10032,20027,40956.28,2026-01-02 11:22:23.295295,85,IMPS,0,1,0,476.23581395348833,0
2404,10088,20033,12735.66,2025-12-30 08:50:23.295295,375,IMPS,0,0,0,33.87143617021277,0
2405,10021,20082,41535.65,2026-02-01 12:33:23.295295,280,RTGS,0,1,0,147.81370106761565,2
2406,10099,20083,42393.06,2026-01-05 12:19:23.295295,36,IMPS,0,1,0,1145.7583783783782,0
2407,10079,20027,13184.29,2026-01-07 12:37:23.295295,737,IMPS,0,0,0,17.86489159891599,0
2408,10059,20057,12618.05,2026-02-09 01:53:23.295295,369,IMPS,0,0,0,34.10283783783784,0
2409,10071,20014,38348.42,2026-01-30 21:23:23.295295,930,UPI,0,1,0,41.190569280343716,3
2410,10070,20048,28689.73,2026-01-05 17:46:23.295295,695,RTGS,1,0,0,41.22087643678161,2
2411,10005,20079,20418.59,2026-01-25 22:41:23.295295,358,UPI,0,0,0,56.876295264623955,3
2412,10038,20078,28521.28,2026-01-18 02:19:23.295295,661,NEFT,0,0,0,43.08350453172205,1
2413,10042,20034,31156.09,2026-03-04 04:37:23.295295,845,UPI,0,1,0,36.82752955082742,3
2414,10051,20002,46923.35,2026-02-04 17:56:23.295295,629,UPI,0,1,0,74.48150793650794,3
2415,10017,20079,31835.63,2026-01-29 14:26:23.295295,524,RTGS,0,1,0,60.63929523809524,2
2416,10081,20067,7435.73,2026-01-14 00:43:23.295295,289,NEFT,1,0,0,25.640448275862067,1
2417,10024,20035,900.17,2026-01-26 19:32:23.295295,714,UPI,0,0,0,1.2589790209790208,3
2418,10009,20097,20691.53,2026-02-05 02:06:23.295295,427,RTGS,0,0,0,48.34469626168224,2
2419,10072,20084,27876.65,2026-02-23 16:44:23.295295,46,RTGS,0,0,0,593.1202127659575,2
2420,10086,20031,11236.3,2026-02-09 00:20:23.295295,955,NEFT,0,0,0,11.753451882845187,1
2421,10096,20019,9914.39,2026-02-01 21:00:23.295295,233,NEFT,0,0,0,42.369188034188035,1
2422,10023,20011,9451.76,2026-01-30 15:13:23.295295,288,IMPS,0,0,0,32.70505190311419,0
2423,10023,20078,26926.59,2026-02-14 09:19:23.295295,816,NEFT,0,0,0,32.95788249694002,1
2424,10007,20053,44602.63,2026-02-13 04:00:23.295295,625,UPI,0,1,0,71.25020766773163,3
2425,10023,20098,18311.11,2026-01-02 18:53:23.295295,559,NEFT,0,0,0,32.698410714285714,1
2426,10068,20077,41859.36,2026-01-24 00:23:23.295295,51,RTGS,0,1,0,804.9876923076923,2
2427,10048,20013,45076.98,2026-01-07 22:52:23.295295,226,IMPS,0,1,0,198.57700440528635,0
2428,10074,20050,33222.49,2026-02-02 14:45:23.295295,587,RTGS,0,1,0,56.50083333333333,2
2429,10050,20081,48518.09,2026-02-18 00:00:23.295295,431,RTGS,0,1,0,112.31039351851851,2
2430,10043,20073,43455.59,2025-12-29 09:37:23.295295,609,NEFT,0,1,0,71.23867213114754,1
2431,10001,20061,20216.73,2026-01-03 04:33:23.295295,911,NEFT,0,0,0,22.167467105263157,1
2432,10056,20091,44007.37,2026-02-23 15:02:23.295295,540,IMPS,0,1,0,81.34449168207024,0
2433,10017,20033,46707.92,2026-01-18 16:25:23.295295,860,IMPS,0,1,0,54.24845528455285,0
2434,10087,20051,41912.54,2026-03-01 20:56:23.295295,321,RTGS,0,1,0,130.16316770186336,2
2435,10096,20011,8155.72,2026-02-03 16:13:23.295295,65,RTGS,0,0,0,123.57151515151516,2
2436,10046,20025,24728.53,2025-12-27 16:02:23.295295,156,IMPS,0,0,0,157.50656050955413,0
2437,10029,20076,25926.76,2026-01-11 21:42:23.295295,640,NEFT,0,0,0,40.44736349453978,1
2438,10078,20090,35985.76,2026-01-21 02:56:23.295295,787,IMPS,0,1,0,45.667208121827414,0
2439,10072,20069,41960.61,2026-02-11 14:21:23.295295,359,NEFT,0,1,0,116.55725,1
2440,10054,20013,22450.96,2026-01-22 06:26:23.295295,89,UPI,0,0,0,249.4551111111111,3
2441,10018,20022,27888.97,2026-02-22 19:55:23.295295,529,UPI,0,0,0,52.62069811320755,3
2442,10077,20050,32973.85,2026-01-09 11:18:23.295295,492,NEFT,0,1,0,66.8840770791075,1
2443,10067,20006,21837.2,2026-02-19 05:07:23.295295,960,UPI,0,0,0,22.723413111342353,3
2444,10050,20082,8744.74,2026-01-02 17:59:23.295295,41,NEFT,0,0,0,208.20809523809524,1
2445,10071,20011,47904.1,2026-02-23 00:12:23.295295,401,UPI,1,1,0,119.16442786069652,3
2446,10030,20069,27546.19,2026-02-07 23:29:23.295295,30,IMPS,0,0,0,888.5867741935483,0
2447,10081,20076,28744.64,2025-12-29 06:26:23.295295,895,NEFT,0,0,0,32.08107142857143,1
2448,10046,20099,1972.21,2026-02-06 23:20:23.295295,781,IMPS,0,0,0,2.5220076726342713,0
2449,10016,20008,26575.53,2026-01-25 22:16:23.295295,794,NEFT,0,0,0,33.42833962264151,1
2450,10030,20068,17230.48,2026-02-16 17:35:23.295295,412,IMPS,0,0,0,41.72029055690073,0
2451,10066,20094,15977.06,2026-02-26 20:28:23.295295,420,UPI,0,0,0,37.95026128266033,3
2452,10090,20017,27035.14,2026-02-24 08:35:23.295295,937,NEFT,1,0,0,28.822110874200426,1
2453,10027,20062,42044.52,2026-01-21 23:29:23.295295,48,UPI,0,1,0,858.0514285714285,3
2454,10072,20039,10796.11,2026-01-14 03:22:23.295295,895,IMPS,0,0,0,12.049229910714287,0
2455,10001,20059,43009.07,2025-12-28 12:39:23.295295,297,UPI,0,1,0,144.32573825503354,3
2456,10033,20052,39271.68,2025-12-29 17:24:23.295295,310,RTGS,0,1,0,126.27549839228296,2
2457,10040,20060,8761.12,2026-01-19 20:59:23.295295,855,UPI,0,0,0,10.234953271028038,3
2458,10008,20069,26823.21,2026-02-04 19:05:23.295295,63,UPI,0,0,0,419.11265625,3
2459,10035,20032,4968.3,2026-01-21 00:19:23.295295,920,NEFT,0,0,0,5.394462540716613,1
2460,10027,20019,2631.8,2026-02-04 11:15:23.295295,837,RTGS,0,0,0,3.140572792362769,2
2461,10072,20095,17106.67,2026-01-28 07:59:23.295295,270,RTGS,0,0,0,63.124243542435416,2
2462,10056,20038,34463.87,2026-02-02 18:50:23.295295,414,UPI,0,1,0,83.04546987951808,3
2463,10086,20067,27132.95,2026-02-21 03:54:23.295295,645,RTGS,0,0,0,42.00147058823529,2
2464,10087,20038,4819.76,2026-01-10 03:41:23.295295,664,RTGS,0,0,0,7.247759398496241,2
2465,10061,20022,4066.01,2026-03-02 14:14:23.295295,767,NEFT,0,0,0,5.294283854166667,1
2466,10035,20100,42728.65,2026-01-12 05:12:23.295295,229,NEFT,0,1,0,185.77673913043478,1
2467,10072,20063,32968.86,2026-01-02 06:27:23.295295,125,NEFT,0,1,0,261.65761904761905,1
2468,10032,20100,34708.92,2026-01-05 08:10:23.295295,583,RTGS,0,1,0,59.43308219178082,2
2469,10024,20012,49997.35,2026-01-08 05:42:23.295295,308,UPI,0,1,0,161.80372168284788,3
2470,10084,20019,1373.51,2026-02-26 10:30:23.295295,87,UPI,0,0,0,15.608068181818181,3
2471,10087,20036,6103.68,2026-01-09 07:30:23.295295,811,UPI,0,0,0,7.516847290640395,3
2472,10060,20018,4723.89,2026-01-16 08:59:23.295295,435,RTGS,1,0,0,10.83461009174312,2
2473,10052,20045,16551.17,2026-02-20 14:21:23.295295,711,RTGS,0,0,0,23.246025280898873,2
2474,10020,20097,7121.24,2026-01-22 09:20:23.295295,451,NEFT,0,0,0,15.754955752212389,1
2475,10071,20025,14576.55,2026-01-05 00:15:23.295295,570,UPI,0,0,0,25.528108581436076,3
2476,10007,20001,8919.28,2026-01-29 12:21:23.295295,205,IMPS,0,0,0,43.29747572815534,0
2477,10085,20046,44910.19,2026-02-01 22:13:23.295295,746,RTGS,0,1,0,60.120736278447126,2
2478,10082,20014,37039.88,2026-01-02 11:27:23.295295,267,UPI,0,1,0,138.20850746268655,3
2479,10096,20081,26730.79,2026-01-08 12:57:23.295295,951,NEFT,0,0,0,28.07856092436975,1
2480,10035,20073,10126.08,2026-01-29 05:44:23.295295,632,RTGS,0,0,0,15.99696682464455,2
2481,10061,20052,34761.74,2026-01-09 06:44:23.295295,598,UPI,0,1,0,58.03295492487479,3
2482,10066,20064,5879.66,2026-02-15 04:24:23.295295,230,RTGS,0,0,0,25.453073593073594,2
2483,10077,20019,18761.08,2026-01-20 15:22:23.295295,217,NEFT,0,0,0,86.06,1
2484,10064,20039,5654.96,2026-03-03 04:02:23.295295,817,NEFT,0,0,0,6.913154034229829,1
2485,10067,20068,35847.84,2026-03-03 16:19:23.295295,5,UPI,1,1,1,5974.639999999999,3
2486,10051,20069,4302.75,2026-02-12 19:49:23.295295,218,RTGS,0,0,0,19.647260273972602,2
2487,10090,20016,45113.32,2026-01-22 17:50:23.295295,419,RTGS,0,1,0,107.41266666666667,2
2488,10080,20100,10095.49,2026-01-06 02:12:23.295295,11,IMPS,0,0,1,841.2908333333334,0
2489,10018,20083,49176.76,2026-02-28 16:16:23.295295,89,UPI,0,1,0,546.4084444444445,3
2490,10092,20017,43657.41,2026-02-17 05:28:23.295295,270,RTGS,0,1,0,161.09745387453876,2
2491,10001,20041,39197.43,2026-01-13 17:43:23.295295,201,UPI,0,1,0,194.04668316831683,3
2492,10019,20011,42537.0,2026-02-11 15:46:23.295295,458,RTGS,0,1,0,92.67320261437908,2
2493,10004,20050,5679.78,2026-02-01 11:55:23.295295,404,NEFT,0,0,0,14.024148148148148,1
2494,10073,20025,35508.15,2026-01-29 22:25:23.295295,168,IMPS,0,1,0,210.10739644970414,0
2495,10089,20061,49907.95,2025-12-28 12:43:23.295295,200,UPI,0,1,0,248.29825870646764,3
2496,10062,20005,22428.75,2026-02-02 10:29:23.295295,907,IMPS,0,0,0,24.70126651982379,0
2497,10087,20048,5387.47,2026-02-14 07:47:23.295295,661,RTGS,0,0,0,8.138172205438067,2
2498,10065,20028,6010.55,2026-02-09 09:38:23.295295,158,RTGS,0,0,0,37.80220125786164,2
2499,10049,20028,48156.6,2026-01-05 14:02:23.295295,683,RTGS,0,1,0,70.40438596491228,2
2500,10069,20073,39259.91,2026-01-16 02:38:23.295295,982,NEFT,0,1,0,39.93887080366226,1
2501,10062,20096,7656.25,2026-02-08 05:36:23.295295,651,RTGS,0,0,0,11.74271472392638,2
2502,10071,20048,14315.45,2026-01-07 22:04:23.295295,83,IMPS,0,0,0,170.4220238095238,0
2503,10047,20021,15678.73,2026-03-01 05:11:23.295295,948,NEFT,0,0,0,16.52131717597471,1
2504,10032,20005,13162.95,2026-01-13 12:07:23.295295,821,IMPS,1,0,0,16.013321167883213,0
2505,10086,20008,48288.98,2026-01-18 12:00:23.295295,998,IMPS,0,1,0,48.33731731731732,0
2506,10094,20080,36846.03,2026-02-20 03:05:23.295295,162,UPI,0,1,0,226.049263803681,3
2507,10085,20041,10542.81,2026-02-12 20:08:23.295295,233,RTGS,0,0,0,45.05474358974359,2
2508,10047,20076,31492.82,2026-01-29 13:14:23.295295,812,UPI,0,1,0,38.73655596555965,3
2509,10079,20005,31273.26,2026-02-04 06:40:23.295295,181,UPI,0,1,0,171.8310989010989,3
2510,10047,20064,17706.11,2026-02-26 17:34:23.295295,84,RTGS,0,0,0,208.30717647058825,2
2511,10047,20075,39730.04,2026-02-07 02:08:23.295295,98,RTGS,0,1,0,401.31353535353537,2
2512,10027,20015,23541.56,2026-01-17 13:09:23.295295,645,IMPS,0,0,0,36.44204334365325,0
2513,10090,20071,43703.63,2026-03-04 05:29:23.295295,796,NEFT,0,1,0,54.835169385194476,1
2514,10093,20003,21571.37,2026-01-22 11:25:23.295295,194,IMPS,0,0,0,110.62241025641025,0
2515,10076,20013,12376.96,2026-02-23 04:50:23.295295,314,RTGS,0,0,0,39.291936507936505,2
2516,10018,20047,11141.99,2026-01-27 02:27:23.295295,112,UPI,0,0,0,98.6016814159292,3
2517,10076,20033,42073.24,2026-01-15 01:20:23.295295,928,NEFT,0,1,0,45.28874058127018,1
2518,10057,20098,15691.59,2026-02-15 00:41:23.295295,76,UPI,0,0,0,203.78688311688313,3
2519,10024,20097,25327.11,2026-01-31 22:32:23.295295,654,IMPS,0,0,0,38.66734351145038,0
2520,10013,20051,37652.88,2026-02-03 02:31:23.295295,256,UPI,0,1,0,146.5092607003891,3
2521,10032,20005,33423.55,2026-02-13 16:07:23.295295,165,RTGS,0,1,0,201.34668674698796,2
2522,10021,20032,20665.69,2026-01-09 02:19:23.295295,798,NEFT,0,0,0,25.86444305381727,1
2523,10086,20084,46489.67,2026-02-16 08:04:23.295295,430,UPI,0,1,0,107.86466357308585,3
2524,10030,20040,7896.79,2026-01-29 05:58:23.295295,187,NEFT,0,0,0,42.004202127659575,1
2525,10032,20001,40355.77,2026-03-03 08:51:23.295295,225,NEFT,0,1,0,178.56535398230088,1
2526,10043,20084,31941.0,2026-01-07 18:53:23.295295,380,RTGS,0,1,0,83.83464566929133,2
2527,10062,20052,11468.66,2026-02-06 17:11:23.295295,179,NEFT,0,0,0,63.714777777777776,1
2528,10088,20082,32243.54,2025-12-31 22:37:23.295295,786,UPI,0,1,0,40.97019059720458,3
2529,10098,20096,25820.46,2026-02-16 01:32:23.295295,85,RTGS,0,0,0,300.23790697674417,2
2530,10057,20094,28226.52,2026-02-13 01:19:23.295295,744,UPI,0,0,0,37.887946308724835,3
2531,10071,20050,13266.74,2026-02-13 22:30:23.295295,178,UPI,0,0,0,74.1158659217877,3
2532,10046,20080,17580.79,2026-02-01 09:19:23.295295,587,IMPS,0,0,0,29.899302721088436,0
2533,10022,20052,36081.7,2026-03-01 19:03:23.295295,451,IMPS,0,1,0,79.82676991150441,0
2534,10081,20040,24992.68,2026-01-02 02:30:23.295295,706,RTGS,0,0,0,35.350325318246114,2
2535,10093,20019,34763.15,2026-01-22 00:25:23.295295,929,NEFT,0,1,0,37.3797311827957,1
2536,10029,20004,39195.4,2026-01-21 04:56:23.295295,600,IMPS,0,1,0,65.21697171381032,0
2537,10021,20042,25109.06,2026-02-12 11:44:23.295295,886,IMPS,0,0,0,28.30784667418264,0
2538,10046,20083,9238.66,2025-12-29 23:00:23.295295,184,NEFT,0,0,0,49.9387027027027,1
2539,10064,20002,5256.63,2026-02-18 21:33:23.295295,722,NEFT,0,0,0,7.27058091286307,1
2540,10015,20092,1166.26,2026-01-17 05:02:23.295295,277,IMPS,0,0,0,4.195179856115108,0
2541,10098,20083,26444.19,2025-12-28 23:29:23.295295,719,UPI,0,0,0,36.72804166666666,3
2542,10095,20067,49579.44,2026-01-10 03:18:23.295295,216,IMPS,0,1,0,228.4766820276498,0
2543,10053,20078,33786.31,2026-03-03 15:39:23.295295,701,NEFT,0,1,0,48.12864672364672,1
2544,10036,20087,42603.6,2026-01-11 14:08:23.295295,664,UPI,0,1,0,64.06556390977444,3
2545,10089,20007,44750.36,2025-12-29 15:20:23.295295,945,NEFT,0,1,0,47.304820295983085,1
2546,10082,20096,11829.05,2026-02-18 19:15:23.295295,477,IMPS,0,0,0,24.74696652719665,0
2547,10092,20062,43760.29,2026-02-18 22:16:23.295295,412,RTGS,0,1,0,105.9571186440678,2
2548,10066,20088,49742.61,2026-01-11 22:43:23.295295,456,IMPS,0,1,0,108.84597374179431,0
2549,10005,20015,24241.13,2026-01-28 15:08:23.295295,281,RTGS,0,0,0,85.96145390070923,2
2550,10021,20013,44010.99,2026-02-24 16:57:23.295295,444,NEFT,0,1,0,98.9011011235955,1
2551,10032,20015,29208.23,2026-01-24 12:14:23.295295,206,NEFT,0,0,0,141.1025603864734,1
2552,10007,20072,6045.07,2026-01-07 08:17:23.295295,918,RTGS,0,0,0,6.577878128400435,2
2553,10089,20010,7214.94,2026-01-25 23:19:23.295295,502,UPI,0,0,0,14.343817097415506,3
2554,10065,20043,25565.47,2026-02-11 04:28:23.295295,669,UPI,0,0,0,38.15741791044776,3
2555,10092,20037,25139.57,2025-12-30 20:02:23.295295,90,NEFT,0,0,0,276.25901098901096,1
2556,10096,20040,31579.36,2026-01-25 20:43:23.295295,499,UPI,0,1,0,63.15872,3
2557,10090,20081,23882.27,2026-02-02 21:09:23.295295,87,RTGS,0,0,0,271.38943181818183,2
2558,10090,20091,44885.84,2026-01-17 17:40:23.295295,203,RTGS,0,1,0,220.02862745098037,2
2559,10063,20010,1141.82,2026-02-09 16:08:23.295295,408,NEFT,0,0,0,2.7917359413202933,1
2560,10005,20038,11108.78,2026-02-14 20:49:23.295295,428,RTGS,0,0,0,25.894592074592076,2
2561,10030,20004,33876.56,2026-02-09 01:56:23.295295,320,IMPS,0,1,0,105.53445482866043,0
2562,10072,20027,25647.3,2026-01-05 00:51:23.295295,386,UPI,0,0,0,66.2720930232558,3
2563,10007,20024,45808.14,2026-02-17 23:45:23.295295,290,IMPS,0,1,0,157.41628865979382,0
2564,10048,20067,19264.9,2026-02-02 16:11:23.295295,487,UPI,0,0,0,39.47725409836066,3
2565,10065,20096,48187.91,2026-02-25 19:49:23.295295,400,RTGS,0,1,0,120.16935162094764,2
2566,10034,20079,35035.69,2026-01-24 21:16:23.295295,602,UPI,0,1,0,58.10230514096186,3
2567,10078,20057,32434.94,2026-01-11 03:52:23.295295,886,UPI,0,1,0,36.567012401352876,3
2568,10082,20024,8346.61,2026-02-17 01:51:23.295295,190,NEFT,0,0,0,43.699528795811524,1
2569,10078,20007,24326.64,2026-01-17 23:05:23.295295,55,RTGS,0,0,0,434.4042857142857,2
2570,10012,20008,34812.49,2026-01-31 23:56:23.295295,395,NEFT,0,1,0,87.91032828282827,1
2571,10079,20051,41054.03,2026-01-09 11:13:23.295295,168,RTGS,0,1,0,242.92325443786982,2
2572,10068,20086,11483.56,2026-03-03 12:49:23.295295,703,RTGS,0,0,0,16.311875,2
2573,10070,20025,2960.16,2026-01-16 08:37:23.295295,545,IMPS,0,0,0,5.421538461538462,0
2574,10003,20041,17548.23,2026-01-12 17:11:23.295295,285,IMPS,0,0,0,61.35744755244755,0
2575,10011,20044,13339.61,2026-02-16 02:17:23.295295,559,IMPS,0,0,0,23.820732142857143,0
2576,10008,20044,35688.89,2026-02-25 14:57:23.295295,736,UPI,0,1,0,48.42454545454545,3
2577,10096,20058,2616.24,2026-01-27 16:44:23.295295,764,UPI,0,0,0,3.419921568627451,3
2578,10064,20085,18298.19,2026-02-07 11:27:23.295295,613,IMPS,0,0,0,29.801612377850162,0
2579,10001,20012,48857.17,2026-01-31 21:46:23.295295,303,NEFT,1,1,0,160.714375,1
2580,10058,20034,49836.34,2026-02-01 00:26:23.295295,628,UPI,0,1,0,79.23106518282988,3
2581,10050,20009,3613.04,2025-12-27 12:54:23.295295,581,NEFT,0,0,0,6.207972508591065,1
2582,10025,20074,748.84,2026-01-11 12:44:23.295295,933,IMPS,0,0,0,0.8017558886509636,0
2583,10063,20071,3528.14,2026-01-06 16:50:23.295295,490,UPI,0,0,0,7.185621181262729,3
2584,10079,20017,27144.58,2026-02-07 05:49:23.295295,329,IMPS,0,0,0,82.25630303030303,0
2585,10074,20054,6756.37,2026-01-03 20:19:23.295295,811,NEFT,0,0,0,8.320652709359607,1
2586,10037,20029,47680.86,2026-02-15 17:13:23.295295,668,IMPS,0,1,0,71.27183856502242,0
2587,10006,20060,28597.9,2026-01-09 02:43:23.295295,97,RTGS,0,0,0,291.815306122449,2
2588,10026,20040,2582.29,2026-01-26 23:04:23.295295,839,RTGS,0,0,0,3.074154761904762,2
2589,10058,20083,306.26,2026-01-26 21:44:23.295295,131,IMPS,0,0,0,2.3201515151515153,0
2590,10027,20004,36699.55,2025-12-27 14:10:23.295295,465,NEFT,0,1,0,78.75439914163091,1
2591,10095,20039,16777.84,2026-02-14 17:46:23.295295,96,NEFT,0,0,0,172.96742268041237,1
2592,10079,20006,10763.54,2026-02-14 16:21:23.295295,745,NEFT,0,0,0,14.42833780160858,1
2593,10067,20016,45438.68,2026-01-08 01:49:23.295295,573,RTGS,0,1,0,79.16146341463414,2
2594,10082,20002,28988.46,2026-01-29 01:57:23.295295,320,IMPS,0,0,0,90.30672897196261,0
2595,10015,20032,2821.23,2026-02-07 15:35:23.295295,372,NEFT,0,0,0,7.5636193029490615,1
2596,10005,20050,42569.94,2026-02-19 12:06:23.295295,331,IMPS,0,1,0,128.2227108433735,0
2597,10055,20040,12783.77,2026-01-17 16:01:23.295295,905,NEFT,0,0,0,14.110121412803533,1
2598,10023,20080,17974.55,2026-01-14 19:15:23.295295,760,IMPS,1,0,0,23.61964520367937,0
2599,10057,20002,512.57,2026-02-07 09:33:23.295295,162,NEFT,0,0,0,3.1446012269938652,1
2600,10087,20069,9640.56,2026-02-18 04:16:23.295295,842,UPI,1,0,0,11.436014234875444,3
2601,10075,20004,19068.29,2026-02-24 19:52:23.295295,407,NEFT,0,0,0,46.73600490196079,1
2602,10017,20076,18276.0,2026-01-11 20:53:23.295295,658,IMPS,0,0,0,27.732928679817906,0
2603,10010,20037,917.0,2026-02-21 20:31:23.295295,861,IMPS,1,0,0,1.0638051044083527,0
2604,10076,20069,28149.96,2026-01-31 06:16:23.295295,1,UPI,0,0,1,14074.98,3
2605,10030,20047,21391.9,2026-01-20 18:59:23.295295,490,RTGS,0,0,0,43.56802443991854,2
2606,10021,20040,22903.61,2026-02-23 05:21:23.295295,476,UPI,0,0,0,48.01595387840671,3
2607,10023,20029,23208.67,2025-12-28 15:51:23.295295,789,UPI,0,0,0,29.378063291139238,3
2608,10061,20064,27899.37,2026-02-20 07:15:23.295295,43,UPI,0,0,0,634.0765909090909,3
2609,10090,20098,25696.47,2026-02-06 18:18:23.295295,334,IMPS,0,0,0,76.70588059701493,0
2610,10001,20044,1400.6,2026-01-19 14:09:23.295295,886,NEFT,0,0,0,1.579030439684329,1
